Participant,Scenario,Model,Log-Likelihood,AIC,BIC,Beta
16,indecisiveness,ARUM,-4.922291114089908e-06,100.00000984458222,115.12926449428451,"[0.1669, -0.458, -1.1755, -2.4158, 0.9256, -1.4985, -1.1676, -0.2439, 2.7145, -0.7715, 1.6742, -1.0281, -0.61, 3.6442, 2.067, -0.144, 0.5893, -0.1505, 2.5793, -1.73, -4.0591, 2.2647, 0.0138, -0.0712, -1.3791, 1.2583, -0.1904, 1.2286, 0.2133, -2.948, -1.4834, 0.2436, 0.8479, 2.1225, 1.4474, -0.7786, -1.2131, 1.265, -2.0142, -2.462, -1.5429, 2.7281, -2.4297, -4.6135, -4.2395, 1.2829, 0.4713, 2.4508, 2.5742, 1.4324]"
16,indecisiveness,APUM,9.366884632005705e-06,99.99998126623073,115.12923591593302,"[-0.1084, 1.0682, -0.3529, -2.924, 1.5129, -1.4516, -0.4884, -1.7254, 2.3928, -5.0127, 4.8152, -1.6688, 0.8627, 0.2765, 1.8081, -0.9951, -1.7716, 0.9418, 1.3483, -2.4522, 1.7545, 1.8789, -1.0814, -0.3462, -0.7752, 0.7996, -0.4446, 1.2159, -0.647, -2.6032, -1.882, -2.153, -0.3786, -1.3984, 1.6889, 0.6566, 0.8947, 3.3152, -6.204, -1.4321, -1.2009, 3.3992, -2.0317, -2.1617, -1.4229, -0.2279, -2.1201, 3.5857, 0.9007, -0.6028]"
16,experimentation,Luce,-10.245388493642576,24.49077698728515,25.095947173273245,"[-0.0077, -4.8059]"
16,experimentation,RUM,-128.94476517765665,261.8895303553133,262.49470054130137,"[0.513, -1.3156]"
16,experimentation,ARUM,-10.245388493651157,24.490776987302315,25.095947173290405,"[-0.0077, -4.8059]"
16,experimentation,APUM,-9.21678360657903,22.43356721315806,23.03873739914615,"[-0.0071, -4.327]"
17,indifference,Luce,-0.003249817160400105,4.0064996343208,4.611669820308892,"[-1374.2833, -3370.1653]"
17,indifference,RUM,-4.9299966664673746e-05,4.000098599933329,4.605268785921421,"[-37.9408, -53.7683]"
17,indifference,ARUM,-0.00330185906983857,4.006603718139677,4.6117739041277686,"[-1357.2923, -3365.8511]"
17,indifference,APUM,-0.0046641551096266425,4.009328310219253,4.614498496207345,"[-1100.0101, -2674.6576]"
17,indecisiveness,Luce,-1.8137666967544794e-06,100.00000362753339,115.12925827723568,"[2.4251, 1.1264, -4.3553, 4.9452, -4.8765, 0.4067, 1.1459, 1.6557, -2.7515, 3.6368, -4.3611, -3.9216, 4.7503, -0.8327, -0.8319, -2.8861, 1.1784, 1.3031, 0.0031, 1.4231, -0.838, -1.0208, 2.7312, -2.4697, -0.5056, 0.7767, 0.711, -1.3702, 1.2704, 0.074, -2.1572, -1.7288, -1.2958, -0.2681, 2.2439, 1.8114, 2.6463, -1.0432, -0.2305, -0.242, -1.2394, 4.283, 0.0769, -2.6281, -2.4382, 4.0092, 6.1795, -4.0185, -3.4369, -1.0814]"
17,indecisiveness,RUM,-147.36544593161895,394.7308918632379,409.8601465129402,"[0.3339, -1.3232, -1.5813, -1.1831, 1.5712, -1.2679, -0.7886, 0.1052, -1.5916, -0.8723, 0.6768, -0.438, 1.6835, -1.6986, -0.3456, -0.4378, -0.0089, -1.2268, -0.5805, 0.7891, -0.2694, -1.0697, 2.0801, 0.0491, 0.6133, 0.7641, -0.0708, -0.7897, 0.1992, -0.7001, 0.3716, -0.1642, 1.0294, -1.1415, 0.7185, 0.6138, -0.239, 0.7302, 0.4189, 0.6672, 0.6035, 0.0501, -0.5962, -0.6078, -0.2146, 0.8431, 0.6322, 1.006, 1.1063, -0.217]"
17,indecisiveness,ARUM,-1.6369043720120435e-06,100.00000327380874,115.12925792351103,"[2.195, 1.6669, -2.4973, 2.2297, -2.1518, -0.7416, -2.2199, 1.1619, -2.0941, 2.4161, -2.5173, -2.792, 1.0326, -0.0828, -1.426, -0.6006, 1.5023, 1.5548, -0.9931, 0.3011, -0.7888, -0.7855, 1.6798, -1.1322, -1.3479, -1.1366, 2.0244, -1.2531, -0.5068, -0.4332, 0.715, -3.398, -2.2956, 1.7116, 1.3575, 1.849, 1.3767, -0.5555, -0.3651, -1.0077, -1.3284, 1.6256, -2.6232, 0.167, -0.6118, 3.0403, -1.0545, -0.6754, -1.2386, -0.3097]"
17,indecisiveness,APUM,4.884869309833434e-05,99.9999023026138,115.1291569523161,"[0.0857, 0.2199, -2.5057, 2.2402, -2.5534, -0.1025, -0.2858, 0.3498, -1.6365, 0.6194, -1.3199, -2.5239, 1.5236, -1.9546, -1.454, -1.2717, 1.8547, 0.3567, -0.0234, -0.2034, 0.562, 0.6712, 2.6387, -1.1796, -1.7795, 0.1983, 1.2944, -1.6665, -0.9671, -1.131, 0.2391, -0.9098, 0.0538, -0.3904, 1.3101, 0.2415, 1.8227, -0.7018, 0.3265, -0.7716, 0.0905, 2.818, 1.0524, 0.7997, -0.7633, 1.0138, 1.509, 0.4027, 0.326, -0.8182]"
17,experimentation,Luce,-0.6988957695263388,5.397791539052678,6.00296172504077,"[-1443.2508, -4169.7452]"
17,experimentation,RUM,-184.20680743952371,372.41361487904743,373.0187850650355,"[1.0703, 1.179]"
17,experimentation,ARUM,-0.6988843765443661,5.397768753088732,6.002938939076824,"[-478.535, -4171.3541]"
17,experimentation,APUM,-0.6277755634673463,5.255551126934693,5.860721312922784,"[-1180.5714, -3795.9019]"
18,indifference,Luce,-7.217084714982177,18.434169429964356,19.039339615952446,"[257.5204, -282.3587]"
18,indifference,RUM,-7.217084461390834,18.434168922781666,19.03933910876976,"[2.5753, -2.8237]"
18,indifference,ARUM,-7.217084824328041,18.43416964865608,19.039339834644174,"[257.4527, -282.2898]"
18,indifference,APUM,-6.481483606135953,16.962967212271906,17.56813739826,"[232.0323, -254.4739]"
18,indecisiveness,Luce,-1.2379611589877139e-06,100.00000247592232,115.1292571256246,"[-9.422, 0.9363, 6.7524, -27.6918, 39.4679, -0.162, -20.8007, -17.3101, 22.9319, -1.7313, 2.2454, -2.6397, 0.5041, 15.6174, 16.9879, -33.6859, 17.7434, 17.3062, -15.3387, 18.8426, -4.9852, -16.4314, 18.6042, -4.8623, -13.0703, -6.5852, 20.0955, -6.2434, 18.3432, -2.1226, -1.0562, -24.3444, -24.3671, 26.0928, 25.946, 37.2512, 36.5706, -33.7118, -0.3564, 13.8957, 11.2701, 28.625, -41.3658, -23.2077, -23.4915, 25.7727, 25.1307, -2.6704, -2.4593, 0.1554]"
18,indecisiveness,RUM,-147.36544593161895,394.7308918632379,409.8601465129402,"[0.3172, -1.6763, 1.5106, 0.4335, 0.6391, 0.9291, 0.9807, -0.9191, -1.0702, 2.3964, -0.6981, 0.3787, 1.6315, -0.4435, -0.3601, 0.9265, 0.2129, 0.4951, -0.0804, -0.5264, -0.3329, 1.194, -0.2956, 0.4287, -0.9688, 2.0403, 0.3189, 0.3396, 0.9263, -0.4809, 1.1937, -1.5163, -0.6144, -0.8012, -1.8806, -0.5287, -0.052, -1.0899, -1.2343, 0.0411, -0.08, -0.2657, -1.2661, -0.3945, -0.6663, 0.0859, -0.5588, -0.0388, -1.3108, -1.3968]"
18,indecisiveness,ARUM,-2.2010728079831746e-06,100.00000440214562,115.12925905184791,"[1.0878, 0.3652, -0.5228, -1.2856, 1.3752, 1.0972, -0.3777, -1.2863, 2.0606, -2.1718, 2.099, -1.0488, 0.6648, 0.8151, -1.289, -1.4446, 0.2889, 1.9412, 0.5508, 0.9128, -1.6463, -1.5493, 1.8422, 0.1308, -0.6337, -1.5127, 1.3155, 0.5468, 1.3337, -0.9811, -1.1568, -1.801, 0.3743, 1.403, 0.5444, 1.637, 3.7096, -2.1312, -1.7349, -0.046, -1.7368, 1.0951, -1.5045, 0.0013, -0.7683, 1.7741, 1.0412, -0.8464, 0.6772, -0.2272]"
18,indecisiveness,APUM,4.740311589517918e-05,99.99990519376821,115.1291598434705,"[0.0408, -0.3887, 0.241, -2.1487, 1.8993, 0.5108, 0.9767, -1.2695, 1.264, -1.3769, 1.4322, 0.1863, -0.6779, 0.4681, -1.4212, 0.0654, 2.3472, 0.4703, -2.1243, 0.3716, 0.7047, 1.2794, 0.7465, -1.366, -0.4116, 0.0814, 1.2076, 0.4433, 1.0886, -1.5733, -1.2781, -2.2612, -0.8926, 1.1122, 1.0171, 1.1399, -0.313, -1.2545, -0.9223, -1.5971, -0.4797, 0.5982, -1.1912, 0.3968, -1.2057, 1.1702, -0.2076, -0.0458, -0.8027, 0.6331]"
18,experimentation,Luce,-10.684760415669114,25.369520831338228,25.97469101732632,"[0.1329, 2.5748]"
18,experimentation,RUM,-110.52408442371423,225.04816884742846,225.65333903341656,"[0.8469, 0.1197]"
18,experimentation,ARUM,-10.684760415668597,25.369520831337194,25.974691017325284,"[0.1329, 2.5748]"
18,experimentation,APUM,-9.61405107712955,23.2281021542591,23.83327234024719,"[0.1207, 2.3308]"
19,indifference,Luce,-10.922376901323426,25.844753802646853,26.449923988634943,"[-6.5651, 10.3386]"
19,indifference,RUM,-10.922376602460188,25.844753204920377,26.449923390908467,"[-0.0656, 0.1034]"
19,indifference,ARUM,-10.922376902691921,25.844753805383842,26.449923991371932,"[-6.5663, 10.3388]"
19,indifference,APUM,-9.829574391444098,23.659148782888195,24.26431896887629,"[-5.9638, 9.3938]"
19,indecisiveness,Luce,-1.3410765687454234e-06,100.00000268215314,115.12925733185543,"[-2.0271, -2.7313, 4.5435, -2.5602, 0.3635, -0.9044, -0.1623, 1.4262, -1.0874, 0.9491, -3.6009, -1.6202, 1.5368, 1.0614, 1.052, -3.2125, -1.6044, -1.0896, 2.1684, -2.4992, -1.011, 1.8954, -1.8149, -1.8693, 3.1953, -2.993, -0.6609, 0.8386, 0.2169, 1.2283, 1.0093, -1.1133, -0.8014, -2.1558, -2.2339, -2.358, -1.5138, 1.5948, -1.8627, -1.0204, -0.8875, -4.2991, 3.7304, -1.8902, -0.6994, -0.8719, -2.0211, 2.9975, 0.6752, -2.2223]"
19,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,"[-0.2452, -0.2502, 0.0728, -1.1813, 0.8931, 1.7147, -0.0216, 0.316, -2.1151, -0.4349, -0.696, -0.8581, -0.6575, -0.5577, -1.4549, -0.4873, -1.0417, 0.7883, 0.3303, 0.3317, 0.9768, -0.8263, 0.2698, 1.0702, -0.8962, -2.0292, -0.6907, 0.9565, -0.9531, 0.0399, -0.2747, -0.6954, -1.5535, -1.4831, -0.4408, -0.2704, 1.1165, 0.0663, -1.1717, -0.7317, 0.7135, -0.4238, -1.0931, 0.0823, -0.7899, 0.4781, 0.363, -1.1474, 1.785, -0.124]"
19,indecisiveness,ARUM,-1.777441856715171e-06,100.00000355488372,115.12925820458601,"[-5.6397, -1.385, 2.1433, 1.0399, 0.057, -0.1462, 2.2457, 0.5904, -0.6883, 2.015, -2.8986, -2.966, 0.5093, 3.0478, 2.7371, -0.6184, 0.0569, -1.5836, 0.1337, -0.9655, -1.9987, 0.6013, -0.8575, -2.0096, 2.2625, -2.5912, -0.3349, -2.3524, -1.6657, 2.5895, 2.0309, -0.5245, -2.3219, 0.3451, -1.9537, -0.9198, -1.4586, 1.0459, -2.059, -1.2358, -0.8024, -1.8491, 0.6689, 1.4576, -0.0731, -0.8165, -3.5034, 2.0294, 2.4921, 0.8663]"
19,indecisiveness,APUM,5.350815640285901e-05,99.99989298368719,115.12914763338948,"[-0.8168, -0.6304, 1.6765, 0.8709, -0.2204, 0.0509, 1.5683, 1.2179, 0.7895, 1.8666, -0.6051, -5.5197, 3.7301, 2.2011, 1.0122, -0.1598, 1.1574, -0.2997, 1.6904, -0.7419, 0.9804, 0.7559, -0.4505, -0.3236, 0.827, -0.1242, -1.8136, -0.843, 0.8585, -0.1524, 1.3648, -1.2307, 0.6788, -0.1814, -0.3806, -1.4843, -0.096, 0.2217, -1.5606, -1.3155, -1.5406, -6.1236, 5.7361, -0.261, -0.4454, -0.0857, -0.6214, 1.1836, -0.098, -0.3534]"
19,experimentation,Luce,-10.303883874178416,24.60776774835683,25.21293793434492,"[0.1971, -4.0079]"
19,experimentation,RUM,-77.3035159305699,158.6070318611398,159.2122020471279,"[-1.2692, -0.0436]"
19,experimentation,ARUM,-10.303883874317956,24.60776774863591,25.212937934624,"[0.1971, -4.008]"
19,experimentation,APUM,-9.268606897661822,22.537213795323645,23.14238398131174,"[0.179, -3.625]"
20,indifference,Luce,,,,"[nan, nan]"
20,indifference,RUM,,,,"[nan, nan]"
20,indifference,ARUM,,,,"[nan, nan]"
20,indifference,APUM,,,,"[nan, nan]"
20,indecisiveness,Luce,-3.737363496396114e-06,100.000007474727,115.12926212442929,"[3.2215, 0.7794, -0.404, -0.2388, 0.5595, -1.5506, -0.8237, 0.365, -0.6756, -4.4513, 6.0888, 0.2182, -1.0163, -0.2555, -0.7041, -0.9396, 2.2095, -0.2675, -0.5768, -1.8294, -2.2484, 1.0972, -1.025, -0.671, -5.2626, -0.7361, 4.5166, -0.81, 4.5939, 0.5992, 1.807, -1.7564, -0.3397, -0.2534, -0.1393, -1.5705, 1.3248, 2.1793, -2.5711, -1.1703, 0.4331, 3.9678, 0.6772, 2.3254, 0.8716, -0.5307, 0.7533, -0.3668, -1.0334, 1.2002]"
20,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,"[1.0557, 1.3034, -1.5007, 0.227, 0.5782, -0.5322, 1.279, -0.2885, 1.3068, -0.3683, 0.2594, 0.2373, 1.6626, 0.741, -0.4576, -0.2723, -0.2762, 0.0185, -0.9446, -0.0813, 1.3681, 1.3237, -1.5649, -1.7232, -0.5931, -1.7791, -1.2634, 0.3512, -0.0379, -1.7209, 1.17, -0.422, -0.5183, 1.0166, 0.4109, -0.0424, -0.4946, 0.5696, -0.4328, -0.2284, -1.1765, 1.1426, 1.5526, 0.2119, -0.4861, 0.9354, 0.5887, -0.4438, 1.1511, -0.4245]"
20,indecisiveness,ARUM,-1.1521279288705818e-06,100.00000230425586,115.12925695395815,"[3.2566, -2.3874, -1.1368, -0.8943, 0.2128, -0.4031, 1.5872, 1.3171, -1.4687, -1.4147, 2.8646, -0.7578, -0.1257, 0.1972, -0.2263, 0.1121, 2.1545, 3.3589, 1.649, -1.1139, -0.1595, 1.9895, -0.6499, -0.8906, -0.3438, -0.483, 3.1778, -1.0949, 1.8813, 2.2623, 1.7084, -1.6525, 0.2512, -0.9222, -0.1464, 0.3148, -1.0484, 3.7965, -2.0356, -2.163, -2.7337, 1.7367, -2.6791, 2.5226, 1.781, -0.1764, -1.6668, -0.4074, -1.954, 0.6743]"
20,indecisiveness,APUM,5.9730811765102975e-06,99.99998805383764,115.12924270353993,"[3.0456, -2.7454, -0.658, 1.0134, 0.8545, 0.3148, -1.3012, 2.0089, 0.6209, -2.9073, 4.3372, -0.5249, -2.4856, -1.931, -0.0902, 0.9751, 1.8751, 2.3707, 1.1241, 0.7802, -3.5358, 2.3971, 0.3943, -3.3039, 0.8929, -2.0282, 3.9262, -2.5735, 2.8541, 2.2001, 0.9962, -0.4702, 0.5579, -1.0159, -2.9131, -0.559, 0.2129, 2.6148, -0.251, -0.9027, -1.0023, 0.5918, -1.1526, 0.793, 2.2942, -1.3893, -1.4346, -1.839, 0.0292, 0.1909]"
20,experimentation,Luce,-8.948552254663317,21.897104509326635,22.502274695314725,"[0.2902, -22.9549]"
20,experimentation,RUM,-77.24943717509777,158.49887435019554,159.10404453618364,"[-0.2054, -0.0505]"
20,experimentation,ARUM,-8.948552254751945,21.89710450950389,22.502274695491984,"[0.2902, -22.9553]"
20,experimentation,APUM,-8.046645108570614,20.093290217141227,20.698460403129317,"[0.2632, -20.7682]"
21,indifference,Luce,-10.986122889982784,25.97224577996557,26.577415965953662,"[0.0037, -0.0011]"
21,indifference,RUM,-10.986122586686141,25.972245173372283,26.577415359360373,"[0.0, -0.0]"
21,indifference,ARUM,-10.986122906448248,25.972245812896496,26.57741599888459,"[0.0011, 0.004]"
21,indifference,APUM,-9.887510628018884,23.775021256037768,24.38019144202586,"[0.0001, -0.0]"
21,indecisiveness,Luce,-1.881239418316376e-06,100.00000376247884,115.12925841218113,"[4.5107, -3.9731, -2.0231, 0.4511, 1.9163, -0.5405, -0.9791, 3.3432, -2.5846, -0.6794, -0.1931, 8.3037, -4.4287, 3.5623, 4.9434, -1.9389, -1.3629, -0.4766, 3.5839, -2.0398, -0.343, 3.1647, 0.3828, -1.7747, 8.5987, -2.6441, -4.7612, -1.5148, -4.8416, 2.9641, 4.0016, 0.5887, 3.1138, -2.8589, -1.9127, 3.3997, 0.4677, -5.1887, 1.4949, 1.8124, 2.9168, -6.3416, 0.5493, 0.2457, 1.9235, -1.3622, -1.2155, -0.5369, -0.1513, -1.1587]"
21,indecisiveness,RUM,-110.52408442371423,321.0481688474284,336.17742349713075,"[-0.6991, -0.7915, 0.3184, 0.4256, -0.1528, -0.3778, -0.7097, 0.0516, -0.9761, 1.5472, -1.4979, -0.6563, 0.8682, -0.3986, 0.672, 1.7172, 0.8331, -1.202, -1.1542, -0.1874, 0.443, 1.2061, -0.785, -0.4849, -0.2507, -0.2707, 1.4956, -0.104, 0.1531, 0.9115, 1.5911, -0.0352, 1.2592, 1.8278, -0.1103, -0.5636, 2.1871, 1.1211, 0.0125, 0.65, -1.045, 1.1094, -1.8, 1.0706, -0.7217, -1.6539, -2.0014, -0.4762, 0.7111, -1.3899]"
21,indecisiveness,ARUM,-1.846183283285499e-06,100.00000369236656,115.12925834206885,"[4.9079, -1.7926, -4.0374, 1.1461, -0.1569, 0.9834, 1.933, 0.1988, 0.0538, -0.0234, -1.2655, 1.235, -1.585, 2.5668, 1.5615, -0.0624, -1.0724, -0.6351, 2.2367, 0.5498, -0.5026, -0.106, -1.0038, -1.2393, 0.8665, -1.9945, -3.1704, -1.4359, -2.2754, 1.6993, 0.6813, -0.3511, -1.7541, -2.0769, -2.5282, 1.5046, 3.1821, -0.2733, -1.0622, 2.1834, 0.9791, -1.0327, -0.9331, 0.031, 3.1628, -0.548, -0.9097, 1.4168, -1.7702, 1.3481]"
21,indecisiveness,APUM,5.269980794688718e-05,99.99989460038411,115.1291492500864,"[1.898, 0.4244, -0.568, -0.4946, 0.4217, 0.9963, 0.1756, -0.2609, -0.9261, -0.0574, -0.2731, 2.0149, 0.3959, 0.7317, 0.1596, -0.8815, 0.8254, -1.9689, 0.9481, -1.2048, -1.2704, 0.3107, -0.4766, -0.4047, 0.5719, 0.0215, -0.0791, -1.2002, -1.2427, 0.652, 0.9956, -0.6543, 0.5391, -1.3793, 0.4271, 1.0603, 0.9813, -1.6003, -1.1572, 0.9124, 0.8364, -0.0525, -0.079, 2.2112, 0.405, 0.0984, -0.6081, -0.9199, 0.7204, 1.2689]"
21,experimentation,Luce,-5.2903308912636575,14.580661782527315,15.185831968515407,"[-18.4845, 49.6241]"
21,experimentation,RUM,-184.20680743952371,372.41361487904743,373.0187850650355,"[0.9205, -0.4465]"
21,experimentation,ARUM,-5.290330886132476,14.580661772264952,15.185831958253043,"[-29.1053, 49.6259]"
21,experimentation,APUM,-4.755785116200569,13.511570232401137,14.116740418389229,"[-18.6718, 44.7734]"
22,indifference,Luce,-10.985344341446025,25.97068868289205,26.57585886888014,"[0.7059, -1.1252]"
22,indifference,RUM,-10.985344034923045,25.97068806984609,26.575858255834184,"[0.007, -0.0112]"
22,indifference,ARUM,-10.98534435449367,25.97068870898734,26.575858894975433,"[0.712, -1.128]"
22,indifference,APUM,-9.886802857298317,23.773605714596634,24.378775900584728,"[0.6429, -1.0216]"
22,indecisiveness,Luce,-1.9892846698986426e-06,100.00000397856934,115.12925862827163,"[3.2158, -0.8104, -0.9811, -2.2741, 0.2404, 0.989, 1.8585, 1.0118, 0.0346, -2.7677, 1.6137, -1.0147, 0.7923, -1.4898, 0.213, -1.2705, 1.9751, -0.1569, 1.4936, -2.3219, -2.0775, 0.3423, 0.3174, 0.0764, -2.7472, 3.0743, -0.2446, 4.0241, -1.5595, 1.4409, 1.8616, 0.0474, 0.5091, -0.8435, -0.7313, 0.1687, -0.9573, -0.375, 2.3965, -1.8029, -4.3809, 3.4763, 1.0532, -0.9017, 0.153, 0.9157, -1.6292, 0.5762, 2.1893, 0.1884]"
22,indecisiveness,RUM,-128.94476517766657,357.88953035533314,373.0187850050354,"[-2.0186, -0.51, 0.7945, 1.2765, 0.0508, 0.4838, -0.3691, 0.9032, 1.4252, 0.7682, -0.1182, 0.4341, 0.9525, 0.0277, 0.8005, 0.3703, 1.4194, 0.7001, -0.4986, 1.4045, 0.4601, -0.1397, -1.354, 0.2314, 1.8349, -2.7294, -2.6897, 0.7673, 0.2362, 0.6724, -0.5264, -2.1418, -0.832, 1.56, -0.4516, -0.4429, -2.6294, -1.8045, 1.1102, -0.2594, 0.9912, -0.7537, -1.4678, -0.2609, -0.573, -0.8331, -0.807, -0.1349, -0.4916, -0.9323]"
22,indecisiveness,ARUM,-4.0978960621814875e-06,100.00000819579212,115.12926284549441,"[4.467, 0.1895, -2.2353, -0.3119, 1.0066, 0.5318, -1.0345, -1.5091, -2.3063, -1.2328, 3.7579, 1.3323, -0.3306, -0.149, -1.1261, -1.5881, 0.2846, 0.971, 2.0166, -4.1269, -1.5281, 3.2732, -3.7686, -0.2098, -1.4412, 2.1144, -1.5637, 0.3086, 0.101, 0.5807, 1.0889, -0.9167, 0.1969, -1.7475, -1.0125, -0.0959, -1.1509, -1.4915, 1.3227, -1.048, -1.3092, 1.3182, -1.3803, -0.6954, -1.3856, -0.8481, -0.0561, 0.8998, 0.8157, -0.1326]"
22,indecisiveness,APUM,4.567619841861879e-05,99.99990864760316,115.12916329730545,"[3.7207, -0.8138, -0.3395, -3.9197, 2.8019, -0.4588, -1.3266, -1.6139, 0.0786, -0.9958, 1.1323, -0.8213, -1.2131, -0.4987, -0.8181, -1.8761, 0.9059, -0.4305, 0.2515, -0.1793, -0.5769, 0.667, -1.264, -0.2491, -0.3336, 1.0453, 0.8436, 1.2836, -0.9098, 1.7238, 0.5312, 0.2469, 0.2311, 0.4653, -1.082, -0.2631, -0.8665, -1.3594, 0.6209, -1.2128, -1.4259, 0.7911, -1.4176, -1.5107, 1.7886, -0.3675, 0.7381, 1.234, 0.8834, 0.0928]"
22,experimentation,Luce,-10.294795352029283,24.589590704058566,25.19476089004666,"[0.3219, 1.8668]"
22,experimentation,RUM,-94.63542100031611,193.27084200063223,193.87601218662033,"[-0.2247, 0.5452]"
22,experimentation,ARUM,-10.294795352027172,24.589590704054345,25.19476089004244,"[0.3219, 1.8668]"
22,experimentation,APUM,-9.259303421556279,22.518606843112558,23.12377702910065,"[0.2925, 1.6889]"
23,indifference,Luce,-8.601273897511799,21.202547795023598,21.80771798101169,"[151.2372, -160.6147]"
23,indifference,RUM,-8.60127361077467,21.20254722154934,21.80771740753743,"[1.5126, -1.6063]"
23,indifference,ARUM,-8.601274139259653,21.202548278519306,21.807718464507396,"[151.1781, -160.5549]"
23,indifference,APUM,-7.731311688198812,19.462623376397623,20.067793562385717,"[136.6955, -145.1663]"
23,indecisiveness,Luce,-2.1347328807832818e-06,100.00000426946576,115.12925891916805,"[6.6795, -3.4719, -2.2656, -3.4333, 3.7151, 1.1329, -0.2007, 1.5004, -4.7151, -2.4393, 3.7813, -0.4451, 0.9132, -0.1226, -0.0349, -3.2175, 6.3439, 3.7087, -1.0278, 1.278, -1.6387, -1.242, 1.8938, -2.4008, -1.1799, 3.9291, -1.5367, 4.3211, -1.2161, 1.3167, 0.3218, -0.4024, -0.9946, 0.5333, -1.2823, -1.7406, -3.0385, 1.3654, -1.2584, -2.3459, -2.9888, 7.3968, -3.4307, 3.6868, 4.2155, -3.4274, -2.5837, 0.4025, 0.7583, 1.162]"
23,indecisiveness,RUM,-128.944765177623,357.889530355246,373.0187850049483,"[1.3603, 0.8289, 1.7476, -0.5412, 0.8348, -1.3807, 0.9471, 0.0564, 0.9368, 1.6795, 0.8011, -0.4127, -1.088, 0.536, -0.2859, 0.6636, -0.5067, -0.9295, -0.2417, 0.501, 0.1222, -0.8131, 1.8005, -0.1387, -2.2618, 0.9323, -0.0111, -0.1705, -0.1904, -0.0354, 1.8183, 0.4645, 0.2604, -0.4121, 1.5791, 0.8429, 0.9891, 0.2782, 0.9999, 0.3932, -0.3713, 0.3694, 2.0971, 0.2038, 1.2702, 1.1914, 0.5629, 1.6568, -2.1729, -1.8361]"
23,indecisiveness,ARUM,-1.2991380263358584e-06,100.00000259827605,115.12925724797834,"[4.0159, -1.5856, -1.2382, -0.0348, 2.6807, 1.6896, -1.5714, 0.62, 0.0524, -0.6354, 2.6928, -1.0225, -0.4258, -0.4233, -0.6472, -0.689, 1.122, 1.4081, 0.1442, 1.0728, -2.0564, -2.3206, 2.0998, -2.1551, 0.0238, 0.5913, -1.1145, 1.8739, -0.057, 2.6464, -0.527, -0.3031, -1.4293, -0.0523, -1.4891, -1.2069, -1.2759, 3.4812, -2.4176, -1.6841, -0.6275, 2.2968, -1.5642, 4.6403, 3.5431, 1.6317, 0.8837, -1.3643, -4.1506, -0.4238]"
23,indecisiveness,APUM,7.294060358728033e-05,99.99985411879283,115.12910876849512,"[2.0897, 0.4193, -0.3977, -2.1735, -0.8841, 0.4225, -0.6593, -0.7467, -1.1169, -3.1862, -0.6873, -0.41, 0.2989, 0.0066, -0.1633, -0.197, 1.4673, 0.1797, -0.9614, 0.4736, -1.7004, -0.4266, -0.0638, 0.3367, -1.2836, -0.0554, -0.8077, 1.372, 0.3507, 0.5567, 1.2233, -0.0836, 0.0801, -1.3368, 1.3482, 0.1768, -0.8843, 1.1228, -0.7011, -1.2002, 0.3921, 1.0124, -0.8008, 0.5972, 2.6563, 1.0583, 0.4085, -2.137, 0.3923, 1.563]"
23,experimentation,Luce,-10.223797015626365,24.44759403125273,25.05276421724082,"[0.3244, 2.5726]"
23,experimentation,RUM,-92.10340366976185,188.2068073395237,188.8119775255118,"[0.5439, 0.2946]"
23,experimentation,ARUM,-10.223797015580626,24.447594031161252,25.052764217149345,"[0.3244, 2.5727]"
23,experimentation,APUM,-9.195091745981456,22.39018349196291,22.995353677951,"[0.2948, 2.3261]"
24,indifference,Luce,,,,"[nan, nan]"
24,indifference,RUM,,,,"[nan, nan]"
24,indifference,ARUM,,,,"[nan, nan]"
24,indifference,APUM,,,,"[nan, nan]"
24,indecisiveness,Luce,-1.058398278472178e-06,100.00000211679655,115.12925676649884,"[7.782, -1.3507, -9.6325, -1.6667, 2.3817, -0.402, 1.6424, -2.0715, -0.34, -9.4262, 12.0456, -0.6317, -0.3716, -2.0637, -3.4571, -1.5164, 3.6334, 2.9705, -1.2827, 1.2426, -2.4716, -1.2386, 1.9065, -2.3516, -1.3093, -0.5556, 0.5775, 0.0401, 1.3794, 0.9416, 2.1406, -1.5575, -0.832, -2.0104, 0.5075, -1.1758, -0.6189, 2.9603, -1.0454, -3.5563, -0.0817, 8.4634, -5.909, 4.9374, 4.6989, -8.4179, -7.2219, 1.48, 2.0643, 0.1968]"
24,indecisiveness,RUM,-128.94476517766657,357.88953035533314,373.0187850050354,"[0.0444, 1.0954, 1.4519, -1.254, -0.3519, -0.3408, -0.6264, 0.9078, 2.8715, -1.1137, 0.4248, 0.2955, 0.317, 1.333, 0.3733, -2.1363, -1.4368, -1.0669, -0.7486, -0.1396, -0.2147, -1.8234, -1.6087, -2.119, -1.554, 0.9912, -0.2705, -0.9527, -1.9176, -1.0128, 0.6072, 0.4757, -0.2525, -0.267, -1.7713, -0.7761, 0.5556, -0.6748, 1.6235, 1.2056, -0.4538, -0.2654, 2.2231, 0.8472, 0.0703, 0.1857, 0.1489, -0.017, -1.071, -0.4023]"
